ticker,name,price,pct_change,p1,p2,p3,p4,p5,p6,total,zero_flag,rsi,vol_ratio,ma20,ma60,ma120,ma200,bb_position,fcf_yield,ret_60d
GOOGL,Alphabet Inc.,367.0299987792969,0.16,30.0,18.5,10.0,12.5,16.5,5.0,92.5,False,54.04425964574133,0.65,358.18249969482423,365.48667602539064,338.8079704284668,316.97798698425294,0.7302,0.0062,15.76
STX,Seagate Technology Holdings PLC,827.6400146484375,-4.68,30.0,17.5,8.5,12.5,18.5,5.0,92.0,False,43.0630679270295,0.84,946.6333312988281,798.7668940226237,598.3009170532226,462.2653772735596,0.1746,0.0086,64.62
GOOG,Alphabet Inc.,363.6199951171875,-0.35,30.0,18.5,7.5,12.5,16.5,5.0,90.0,False,53.16376985816614,0.66,356.1625,362.8320836385091,337.32178115844727,316.3624560546875,0.6981,0.0063,15.24
CSCO,"Cisco Systems, Inc.",111.79000091552734,-1.92,28.5,14.5,10.0,12.5,18.5,5.0,89.0,False,43.19039028283932,0.62,118.03217658996581,107.1870938618978,92.7247880299886,84.61860172271729,0.0099,0.0211,36.47
LRCX,Lam Research Corporation,326.1300048828125,-6.87,30.0,14.5,7.5,12.5,18.5,5.0,88.0,False,43.89086394660084,1.03,371.1153823852539,313.98791732788084,270.1703971862793,224.66812866210938,0.1401,0.0107,23.78
MU,"Micron Technology, Inc.",938.3800048828125,-4.71,30.0,20.5,7.5,12.5,12.5,5.0,88.0,False,46.27103075474966,0.91,1046.2813720703125,801.6573048909505,599.7582308451334,452.1787008666992,0.2122,0.0072,123.14
WDC,Western Digital Corporation,532.0999755859375,-7.86,30.0,17.5,6.5,12.5,16.5,5.0,88.0,False,44.41395130199881,0.74,613.3249984741211,508.3863087972005,390.90793393452964,294.94258666992187,0.2376,0.0113,54.98
ADI,"Analog Devices, Inc.",379.0299987792969,-2.52,30.0,17.5,9.0,12.5,13.5,5.0,87.5,False,42.081344239241695,0.84,405.86400299072267,401.37733561197916,361.82181650797526,318.20251968383786,0.133,0.021,8.25
TXN,Texas Instruments Incorporated,293.29998779296875,-3.36,28.0,17.0,9.0,12.5,15.5,5.0,87.0,False,47.922865048049005,0.8,300.61899719238284,285.88520126342775,244.49994812011718,215.16786682128907,0.3548,0.004,37.28
NXPI,NXP Semiconductors N.V.,273.1499938964844,-2.62,28.5,17.5,7.5,12.5,15.5,5.0,86.5,False,41.70286635923951,0.98,293.44759368896484,282.5231463114421,249.23492457071941,235.5534139251709,0.1466,0.0395,34.11
