ticker,name,price,pct_change,p1,p2,p3,p4,p5,p6,total,zero_flag,rsi,vol_ratio,ma20,ma60,ma120,ma200,bb_position,fcf_yield,ret_60d
MU,"Micron Technology, Inc.",937.0,-4.32,30.0,20.5,8.5,12.5,14.5,5.0,91.0,False,46.19393653297193,0.67,1050.5013793945313,836.4568379720052,620.4804496765137,468.15446014404296,0.1778,0.0072,104.96
GOOGL,Alphabet Inc.,352.510009765625,-1.31,30.0,18.5,10.0,12.5,14.5,5.0,90.5,False,43.79096054051817,0.43,357.62150115966796,367.5316955566406,339.62167892456057,319.085658493042,0.3661,0.0065,4.97
GOOG,Alphabet Inc.,350.6700134277344,-1.23,30.0,18.5,9.0,12.5,14.5,5.0,89.5,False,44.405914824047024,0.46,355.52799835205076,364.85628204345704,338.03973185221355,318.41166313171385,0.3694,0.0065,5.44
STX,Seagate Technology Holdings PLC,860.6599731445312,-5.46,30.0,17.5,8.5,12.5,15.5,5.0,89.0,False,46.34160302736294,0.79,952.4672027587891,822.9858032226563,617.0256912231446,475.4309377288818,0.2315,0.0083,61.95
NVDA,NVIDIA Corporation,203.52999877929688,-3.52,30.0,20.5,9.5,12.5,11.5,5.0,89.0,False,49.92287457559048,0.78,201.88449935913087,208.28720932006837,195.60899327596027,191.59505882263184,0.568,0.0094,2.73
LRCX,Lam Research Corporation,329.9200134277344,-5.83,30.0,14.5,8.5,12.5,18.5,5.0,89.0,False,44.99757840287327,0.69,372.69440307617185,318.96745376586915,274.37548599243166,228.9283667755127,0.1281,0.0105,26.51
TXN,Texas Instruments Incorporated,298.57000732421875,-4.14,28.0,17.0,9.0,12.5,17.0,5.0,88.5,False,49.40329088029239,0.69,303.6809967041016,291.84621810913086,248.38308614095052,217.72719429016112,0.3868,0.0039,34.51
AVGO,Broadcom Inc.,384.04998779296875,-3.98,30.0,20.5,9.0,12.5,9.5,5.0,86.5,False,48.1725359701159,0.7,382.5323822021484,406.1201797485352,367.4349324544271,361.48991943359374,0.5295,0.0149,-3.47
WDC,Western Digital Corporation,555.5499877929688,-4.64,30.0,17.5,8.0,12.5,12.5,5.0,85.5,False,47.01658620804412,0.45,623.4480010986329,522.4204981486002,402.5289746602376,304.10618598937987,0.2423,0.0108,53.64
META,"Meta Platforms, Inc.",656.72998046875,-1.86,30.0,20.5,9.0,12.5,8.0,5.0,85.0,False,62.806225812397386,0.89,588.994741821289,611.9898406982422,623.7432505289713,641.1895599365234,0.9863,0.0153,-2.89
NXPI,NXP Semiconductors N.V.,278.3900146484375,-4.75,28.5,17.5,7.5,12.5,13.5,5.0,84.5,False,44.73322727822856,1.05,291.5651794433594,287.7925053914388,250.881072362264,236.8271929168701,0.2724,0.0388,30.69
TER,"Teradyne, Inc.",341.1099853515625,-5.14,30.0,15.5,8.0,12.5,13.5,5.0,84.5,False,41.493421189897084,0.55,409.28599853515624,381.15509134928385,340.55811208089193,274.78202758789064,0.1142,0.0056,-6.74
ADI,"Analog Devices, Inc.",386.010009765625,-2.44,30.0,17.5,9.0,12.5,10.5,5.0,84.5,False,45.017431670276416,0.64,403.23350219726564,403.52455342610676,364.1495880126953,320.37445388793947,0.2766,0.0206,9.4
ARM,Arm Holdings plc,298.989990234375,-7.55,27.5,13.0,7.0,12.5,18.5,5.0,83.5,False,43.07169125080299,0.51,354.3634963989258,291.4824989318848,209.9376247406006,182.1271249771118,0.1739,0.0024,84.19
AMAT,"Applied Materials, Inc.",575.3900146484375,-4.5,28.5,14.5,10.0,12.5,12.5,5.0,83.0,False,50.214277528035,0.56,609.8544952392579,492.56113484700523,421.09558359781903,350.53537994384766,0.3083,0.0067,47.76
CSCO,"Cisco Systems, Inc.",119.25,-1.7,27.0,14.5,10.0,12.5,14.0,5.0,83.0,False,54.59142551679437,0.65,117.50008239746094,109.59339726765951,94.1839703877767,85.64875965118408,0.6462,0.0198,41.65
EA,Electronic Arts Inc.,206.35000610351562,-0.03,26.5,15.5,10.0,12.5,13.0,5.0,82.5,False,68.87357908007071,0.63,204.55900115966796,202.73887685139974,202.06448198954266,201.5299545288086,0.8449,0.0429,1.56
AMZN,"Amazon.com, Inc.",247.30999755859375,0.8,26.5,17.0,10.0,12.5,11.5,5.0,82.5,False,52.90974436644199,0.54,240.48149871826172,254.04566650390626,235.93499997456868,233.46620002746582,0.7925,0.0037,-0.96
AAPL,Apple Inc.,317.30999755859375,0.63,25.5,14.5,10.0,12.5,14.0,5.0,81.5,False,64.1709333322178,0.64,299.18700103759767,293.8375401814779,276.6807097117106,272.4146231842041,0.8685,0.0217,20.58
