ticker,name,price,pct_change,p1,p2,p3,p4,p5,p6,total,zero_flag,rsi,vol_ratio,ma20,ma60,ma120,ma200,bb_position,fcf_yield,ret_60d
NVDA,NVIDIA Corporation,225.72999572753906,-2.01,30.0,20.5,8.5,12.5,15.5,5.0,92.0,False,56.14653751216356,0.92,220.49100036621093,209.9644994099935,205.3411329905192,196.74842506408692,0.7102,0.0077,10.01
STX,Seagate Technology Holdings PLC,904.3800048828125,6.49,30.0,19.0,7.5,12.5,16.5,5.0,90.5,False,57.10377196797791,1.38,858.514501953125,880.7353993733724,766.7739237467448,596.0680931854248,0.7077,0.0095,-2.79
MU,"Micron Technology, Inc.",1000.260009765625,-1.61,30.0,20.5,6.5,12.5,15.0,5.0,89.5,False,57.66265885564278,0.95,950.2670013427735,961.7442952473958,790.411344909668,610.2005044555664,0.8557,0.0068,1.92
AMD,"Advanced Micro Devices, Inc.",505.739990234375,5.9,29.5,19.0,5.5,12.5,15.0,5.0,86.5,False,57.03501154948463,1.56,477.0070007324219,503.4871668497721,427.3872506459554,342.3751502990723,0.9378,0.0107,-1.14
AAPL,Apple Inc.,316.2200012207031,-1.17,25.5,14.5,9.5,12.5,18.5,5.0,85.5,False,50.2568772526615,0.89,313.53799896240236,311.72705434163413,295.2001449584961,283.68655494689943,0.5907,0.0233,8.71
CSCO,"Cisco Systems, Inc.",109.16999816894531,-0.03,30.0,17.0,10.0,12.5,11.0,5.0,85.5,False,40.93312510192727,0.76,111.87999992370605,114.93736063639322,105.9803804397583,94.40764965057373,0.3214,0.026,-9.51
LRCX,Lam Research Corporation,320.4200134277344,4.15,30.0,17.0,7.5,12.5,13.5,5.0,85.5,False,53.912624704741866,1.15,313.46400146484376,330.99330037434896,301.90822321573893,261.5681804656982,0.6161,0.0077,-12.59
FTNT,"Fortinet, Inc.",157.47000122070312,0.76,30.0,13.0,8.0,12.5,15.5,5.0,84.0,False,48.92220169314649,0.83,158.92999877929688,156.94349950154623,130.0802495320638,110.44194980621337,0.4401,0.0196,7.63
GOOGL,Alphabet Inc.,338.3599853515625,-0.03,30.0,18.5,9.0,12.5,9.0,5.0,84.0,False,44.89807999359256,0.99,342.4546295166016,349.544905090332,349.28049341837567,335.77037857055666,0.2138,0.0055,-5.87
AMZN,"Amazon.com, Inc.",256.9700012207031,-0.6,28.5,14.5,9.5,12.5,13.5,5.0,83.5,False,48.12096571604371,0.89,261.14099884033203,251.58466618855795,248.95808321634928,239.29494995117187,0.2648,0.0012,7.72
AMAT,"Applied Materials, Inc.",472.7900085449219,3.98,30.0,19.0,8.5,12.5,8.5,5.0,83.5,False,45.42941779131425,0.85,486.8019592285156,542.4121556599935,476.27737579345705,407.52547981262205,0.3939,0.0082,-16.56
MSFT,Microsoft Corporation,493.95001220703125,-1.15,30.0,16.0,9.5,12.5,10.5,5.0,83.5,False,56.17397746191014,0.84,494.78130493164065,434.4645253499349,419.10998306274416,429.39386306762697,0.4795,0.0045,26.65
AVGO,Broadcom Inc.,368.55999755859375,2.98,30.0,20.5,9.0,12.5,6.5,5.0,83.5,False,45.339148542662755,1.23,375.6314987182617,383.97962748209636,386.43814112345376,369.1799105834961,0.4136,0.0174,-3.38
TXN,Texas Instruments Incorporated,258.9200134277344,0.19,30.0,19.0,7.5,12.5,9.0,5.0,83.0,False,42.11739007543213,0.99,265.47899932861327,283.44996185302733,269.47402203877766,237.9970890045166,0.3231,0.015,-13.57
ADI,"Analog Devices, Inc.",363.20001220703125,0.26,30.0,17.5,10.0,12.5,7.5,5.0,82.5,False,44.202652088771394,0.85,370.69559478759766,382.68455708821614,379.465510559082,346.96623489379886,0.3226,0.0236,-12.8
TER,"Teradyne, Inc.",372.05999755859375,4.21,30.0,17.5,7.0,12.5,10.5,5.0,82.5,False,51.38215457840724,1.19,375.5512420654297,380.4643544514974,366.30153325398766,317.11672416687014,0.4692,0.0075,-7.69
PAYX,"Paychex, Inc.",116.93000030517578,-3.93,26.0,13.0,7.5,12.5,18.5,5.0,82.5,False,41.22464602386661,1.42,123.37750053405762,113.1265157063802,102.43425076802572,102.16894336700439,-0.0553,,17.41
