ticker,name,price,pct_change,p1,p2,p3,p4,p5,p6,total,zero_flag,rsi,vol_ratio,ma20,ma60,ma120,ma200,bb_position,fcf_yield,ret_60d
AVGO,Broadcom Inc.,386.5,2.21,30.0,20.5,10.0,12.5,11.5,5.0,89.5,False,49.95577384893678,0.68,379.89849853515625,403.5835205078125,370.2346021016439,363.00662994384766,0.6502,0.0148,-8.43
STX,Seagate Technology Holdings PLC,891.8300170898438,11.14,30.0,19.0,7.5,12.5,15.5,5.0,89.5,False,51.70254923232376,1.19,888.814501953125,849.481044514974,640.7447151184082,493.23456504821775,0.5096,0.008,52.23
NVDA,NVIDIA Corporation,207.2899932861328,1.97,30.0,20.5,9.5,12.5,11.5,5.0,89.0,False,52.25746932750787,0.79,201.6864990234375,208.99340489705403,196.75516675313312,192.38479125976562,0.7334,0.0092,-0.35
MU,"Micron Technology, Inc.",970.8200073242188,12.17,30.0,20.5,7.5,12.5,12.5,5.0,88.0,False,51.04556534897623,0.92,997.8967071533203,880.5727945963541,646.1180216471354,490.345636138916,0.4337,0.007,95.48
CSCO,"Cisco Systems, Inc.",112.18000030517578,1.34,30.0,14.5,10.0,12.5,15.5,5.0,87.5,False,45.67414058376229,0.62,115.33911323547363,112.07260500590006,96.0656234741211,87.02037078857421,0.2794,0.021,26.5
META,"Meta Platforms, Inc.",643.8099975585938,-0.32,30.0,20.5,10.0,12.5,9.5,5.0,87.5,False,56.195924317126284,0.43,612.682992553711,610.4441731770834,624.4153223673503,638.717857055664,0.6721,0.0156,-4.54
WDC,Western Digital Corporation,548.3900146484375,12.51,30.0,17.5,6.5,12.5,15.5,5.0,87.0,False,49.229737583086745,0.78,571.8720031738281,535.3079228719075,416.02899602254234,315.94066390991213,0.4047,0.011,35.78
TXN,Texas Instruments Incorporated,291.29998779296875,2.55,28.0,17.0,9.0,12.5,12.5,5.0,84.0,False,47.10378806288678,0.74,297.68899688720705,297.2847376505534,253.42677103678386,221.13326942443848,0.3201,0.004,5.64
AMAT,"Applied Materials, Inc.",564.5499877929688,7.39,28.5,17.0,8.5,12.5,12.5,5.0,84.0,False,49.50444399552669,0.65,599.0794952392578,508.8735560099284,432.96203587849936,361.18062187194823,0.3313,0.0068,35.54
GOOGL,Alphabet Inc.,347.1499938964844,-1.38,30.0,18.5,10.0,12.5,7.5,5.0,83.5,False,43.11527517225447,0.68,354.9725006103516,369.30484771728516,340.92759221394857,322.3964259338379,0.2756,0.0066,0.86
DXCM,"DexCom, Inc.",74.75,-1.24,28.5,14.0,8.0,12.5,15.5,5.0,83.5,False,54.19923492963703,0.75,72.55800018310546,69.24216677347819,68.48875001271566,67.43260004043579,0.6789,0.0366,21.41
TER,"Teradyne, Inc.",374.0400085449219,12.07,30.0,15.5,8.0,12.5,12.5,5.0,83.5,False,50.222798459956515,0.85,384.2544967651367,377.17281951904295,346.0917077382406,280.9549895477295,0.4505,0.0051,-10.5
AAPL,Apple Inc.,327.739990234375,0.35,25.5,14.5,10.0,12.5,15.5,5.0,83.0,False,64.54616476256294,0.62,308.4834976196289,299.59971720377604,280.5312084197998,274.608892288208,0.7704,0.021,21.02
LRCX,Lam Research Corporation,322.0,4.97,30.0,14.5,8.5,12.5,12.5,5.0,83.0,False,45.015497585871366,0.89,355.0699996948242,325.15842259724934,279.3450369517008,234.70234603881835,0.2613,0.0108,20.33
