ticker,name,price,pct_change,p1,p2,p3,p4,p5,p6,total,zero_flag,rsi,vol_ratio,ma20,ma60,ma120,ma200,bb_position,fcf_yield,ret_60d
GOOGL,Alphabet Inc.,366.4599914550781,1.82,30.0,18.5,10.0,12.5,16.5,5.0,92.5,False,53.68974586314526,0.7,358.2464996337891,364.6745071411133,338.5112917582194,316.3880505371094,0.7122,0.0062,15.13
GOOG,Alphabet Inc.,364.8999938964844,2.45,30.0,18.5,7.5,12.5,16.5,5.0,90.0,False,54.042359385439816,0.88,356.25850067138674,362.0414123535156,337.0607460021973,315.7911622619629,0.7273,0.0063,15.41
MU,"Micron Technology, Inc.",984.75,0.94,30.0,20.5,8.5,12.5,12.5,5.0,89.0,False,49.04104655234106,0.62,1042.7090057373048,793.1611689249675,594.9092157999675,448.3536589050293,0.3545,0.0069,133.62
ADI,"Analog Devices, Inc.",388.8299865722656,3.09,30.0,17.5,9.0,12.5,13.5,5.0,87.5,False,44.84040464755291,0.75,406.9820037841797,400.91616872151695,361.10442276000975,317.53080474853516,0.2362,0.0204,10.66
NXPI,NXP Semiconductors N.V.,280.510009765625,2.62,28.5,17.5,10.0,12.5,13.5,5.0,87.0,False,44.541034763815,0.58,294.5380661010742,281.38689142862955,248.9278242746989,235.28276290893555,0.241,0.0385,36.85
STX,Seagate Technology Holdings PLC,868.260009765625,5.86,30.0,17.5,8.5,12.5,12.5,5.0,86.0,False,46.130357883902725,0.71,947.5946380615235,793.3131134033204,594.0763478597005,459.18524124145506,0.2801,0.0082,73.51
WDC,Western Digital Corporation,577.4600219726562,7.14,30.0,17.5,8.0,12.5,12.5,5.0,85.5,False,48.72574418853912,0.69,612.3059997558594,505.14784138997396,388.24029541015625,292.78600925445556,0.3892,0.0104,70.95
CSCO,"Cisco Systems, Inc.",113.9800033569336,1.14,28.5,14.5,10.0,12.5,14.5,5.0,85.0,False,45.72128110933654,0.8,118.9240005493164,107.09700012207031,92.7464729944865,84.7049560546875,0.0798,0.0207,37.04
TER,"Teradyne, Inc.",379.5199890136719,2.83,30.0,15.5,9.5,12.5,12.5,5.0,85.0,False,45.76958171835682,0.59,412.9199981689453,382.3878921508789,335.3966421763102,269.1007511901855,0.2893,0.005,4.24
AVGO,Broadcom Inc.,373.8999938964844,3.73,30.0,20.5,9.0,12.5,7.5,5.0,84.5,False,44.8124077436517,0.69,381.75772552490236,405.0557362874349,365.68867111206055,360.28128982543944,0.3355,0.0153,5.52
TXN,Texas Instruments Incorporated,303.5,3.56,28.0,17.0,9.0,12.5,12.5,5.0,84.0,False,52.09127936126806,0.63,300.2069976806641,284.5617546081543,243.6132334391276,214.58460929870606,0.5634,0.0039,41.89
AAPL,Apple Inc.,312.6600036621094,1.31,25.5,16.0,10.0,12.5,14.0,5.0,83.0,False,62.444674751446726,0.71,294.8739990234375,289.35967915852865,274.3448631286621,270.69713218688963,0.9995,0.022,20.14
LRCX,Lam Research Corporation,350.20001220703125,-0.34,30.0,14.5,8.5,12.5,12.5,5.0,83.0,False,48.19972637015205,0.74,369.96220703125,312.8620480855306,269.2858250935872,223.64362422943114,0.3519,0.0099,35.43
NVDA,NVIDIA Corporation,195.5500030517578,0.37,30.0,20.5,9.0,12.5,5.5,5.0,82.5,False,42.01228348553819,0.63,202.32949981689453,207.25047047932944,194.8399976094564,190.92402046203614,0.2174,0.0098,6.45
QCOM,QUALCOMM Incorporated,186.47999572753906,5.8,27.0,17.5,8.5,12.5,11.5,5.0,82.0,False,43.44195339829973,0.68,202.74300003051758,191.3454798380534,165.65742950439454,167.09535423278808,0.2274,0.0488,46.51
META,"Meta Platforms, Inc.",600.2899780273438,2.98,30.0,20.5,9.0,12.5,5.0,5.0,82.0,False,54.00065775533051,0.82,575.1738677978516,612.7855428059896,623.3093943277995,644.525657043457,0.8441,0.0168,-4.38
EA,Electronic Arts Inc.,205.2100067138672,0.0,26.5,15.5,9.0,12.5,13.0,5.0,81.5,False,67.10975021933281,1.06,203.82300033569337,202.45525156656902,201.97782313028972,200.70616577148436,0.8194,0.0431,1.58
AMAT,"Applied Materials, Inc.",592.7899780273438,-1.7,28.0,14.5,8.5,12.5,12.5,5.0,81.0,False,52.68664077172274,0.63,589.9789978027344,477.3764348347982,409.9677673339844,340.85324577331545,0.5102,0.0065,49.2
AMZN,"Amazon.com, Inc.",244.16000366210938,0.61,26.5,14.5,10.0,12.5,11.5,5.0,80.0,False,50.050011422950675,0.59,239.76449966430664,253.71483357747397,235.71608339945476,233.03310012817383,0.7028,0.0037,4.5
DXCM,"DexCom, Inc.",72.37999725341797,1.59,30.0,14.0,8.0,12.5,10.0,5.0,79.5,False,55.126148455368316,0.89,72.02450065612793,67.10833333333333,68.17591660817465,67.11375001907349,0.5296,0.0378,10.2
APP,Applovin Corporation,543.7899780273438,3.17,30.0,15.5,6.5,12.5,9.5,5.0,79.0,False,56.85257902046391,1.0,503.4569976806641,492.82200113932294,477.2984179178874,539.6141258239746,0.7849,0.0174,43.43
AMD,"Advanced Micro Devices, Inc.",552.0499877929688,6.61,24.5,17.0,7.0,12.5,12.5,5.0,78.5,False,57.35297615715833,0.92,518.2779983520508,432.1480003356934,323.1497501373291,280.1443998718262,0.765,0.008,133.29
ROST,"Ross Stores, Inc.",211.36000061035156,-0.97,30.0,10.0,9.0,12.5,11.5,5.0,78.0,False,37.318826495700115,0.84,225.80921096801757,224.44326731363932,212.95425554911296,193.83937339782716,0.1625,0.0302,-5.84
MPWR,"Monolithic Power Systems, Inc.",1346.1300048828125,4.5,30.0,13.0,8.0,12.5,9.5,5.0,78.0,False,42.880654718620086,0.68,1457.406805419922,1516.6631815592448,1313.085285949707,1167.884296875,0.2351,0.0074,1.05
