ticker,name,price,pct_change,p1,p2,p3,p4,p5,p6,total,zero_flag,rsi,vol_ratio,ma20,ma60,ma120,ma200,bb_position,fcf_yield,ret_60d
NVDA,NVIDIA Corporation,210.69000244140625,2.95,30.0,20.5,8.5,12.5,15.5,5.0,92.0,False,50.46454644327892,1.37,211.68101959228517,203.36638946533202,193.96286964416504,189.6843923187256,0.4609,0.0091,18.05
AVGO,Broadcom Inc.,411.3500061035156,4.7,30.0,20.5,8.0,12.5,15.5,5.0,91.5,False,51.330960789758464,1.28,413.73700256347655,395.71000111897786,363.6665456136068,359.15720443725587,0.4815,0.0139,29.03
GOOGL,Alphabet Inc.,368.0299987792969,1.17,30.0,18.5,9.5,12.5,15.5,5.0,91.0,False,49.18140672284743,1.36,371.5039321899414,354.6850911458333,335.6030537923177,310.7312558746338,0.4231,0.0062,26.58
MU,"Micron Technology, Inc.",1133.989990234375,8.7,29.0,20.5,9.0,12.5,14.0,5.0,90.0,False,66.39263912533946,1.19,965.5774932861328,671.5011713663737,529.8151860555013,400.62187675476076,0.9161,0.0023,196.91
GOOG,Alphabet Inc.,367.4599914550781,1.48,30.0,18.5,6.5,12.5,15.5,5.0,88.0,False,50.55903824845884,1.24,368.6771926879883,352.1692423502604,334.37705459594724,310.25244522094727,0.4713,0.0062,26.97
ADI,"Analog Devices, Inc.",434.4599914550781,4.83,29.0,19.0,7.5,12.5,14.0,5.0,87.0,False,58.98647845942222,2.26,413.02324829101565,386.59393310546875,350.36773478190105,308.92657943725584,0.8817,0.0183,35.28
ROST,"Ross Stores, Inc.",232.8000030517578,-0.19,30.0,10.0,8.0,12.5,18.5,5.0,84.0,False,54.564573789175085,1.18,231.14890213012694,224.1728510538737,210.11427357991536,190.3612515258789,0.5743,0.0274,7.97
LRCX,Lam Research Corporation,389.0400085449219,3.97,29.0,14.5,7.5,12.5,14.0,5.0,82.5,False,68.63782033680965,2.02,337.01597595214844,284.97488021850586,252.87553418477376,209.70179107666016,0.9641,0.0089,66.77
STX,Seagate Technology Holdings PLC,1070.22998046875,0.39,27.5,19.0,6.5,12.5,12.0,5.0,82.5,False,74.05658674746519,2.24,909.3244903564453,703.9366628011068,538.9068214416504,421.1590937805176,0.9957,0.0066,159.0
WDC,Western Digital Corporation,746.22998046875,4.79,29.0,19.0,5.0,12.5,12.0,5.0,82.5,False,77.97551001841049,2.08,564.8770431518554,448.47034606933596,351.3791409810384,265.95918117523195,1.1003,0.0081,152.05
NXPI,NXP Semiconductors N.V.,313.2699890136719,5.05,28.0,17.5,6.5,12.5,12.5,5.0,82.0,False,55.47397576054635,1.89,311.3105010986328,266.7416666666667,244.64733657836913,232.61356994628906,0.5368,0.0345,58.53
CSCO,"Cisco Systems, Inc.",119.54000091552734,1.88,27.0,14.5,8.0,12.5,12.5,5.0,79.5,False,55.83720175276123,2.04,121.2995002746582,100.82620150248209,89.2470724105835,82.14446857452393,0.3696,0.0197,46.87
AAPL,Apple Inc.,298.010009765625,0.7,26.0,16.0,7.0,12.5,12.5,5.0,79.0,False,50.975046659136495,1.63,303.39750213623046,282.7782501220703,272.1484129587809,267.7930017852783,0.3313,0.0231,18.08
MPWR,"Monolithic Power Systems, Inc.",1563.699951171875,7.97,29.0,13.0,6.0,12.5,12.5,5.0,78.0,False,50.70984689751143,2.28,1575.927508544922,1476.00842183431,1278.7499420166016,1142.8485006713868,0.4545,0.0064,40.06
TXN,Texas Instruments Incorporated,322.8599853515625,6.95,26.0,14.5,7.5,12.5,12.5,5.0,78.0,False,62.00674790510763,2.42,303.7730010986328,266.8094210306803,233.41614952087403,208.56276565551758,0.8978,0.0036,64.91
SBUX,Starbucks Corporation,100.6500015258789,0.83,19.5,14.0,8.0,12.5,18.5,5.0,77.5,False,51.267615451355276,1.29,99.40300025939942,99.19047393798829,96.35301024119059,90.96842025756835,0.599,-0.0114,9.21
DDOG,"Datadog, Inc.",223.0,-1.6,26.5,15.5,7.5,12.5,10.5,5.0,77.5,False,52.42032594552572,1.39,234.8845001220703,174.78950042724608,149.77962532043458,151.4420004272461,0.3103,0.0118,80.87
DXCM,"DexCom, Inc.",72.47000122070312,1.74,30.0,14.0,7.0,12.5,8.5,5.0,77.0,False,53.54083692658162,1.45,73.508500289917,66.11233329772949,68.02699998219808,67.51670007705688,0.3638,0.0378,8.42
AMZN,"Amazon.com, Inc.",244.38999938964844,2.9,26.5,14.5,7.0,12.5,11.5,5.0,77.0,False,44.02914561605998,1.71,253.2780014038086,249.18283386230468,235.68091684977213,232.8036501312256,0.321,0.0037,15.44
BKNG,Booking Holdings Inc. Common St,171.77999877929688,0.09,30.0,16.0,6.0,12.5,7.5,5.0,77.0,False,56.49966159269768,2.3,166.46506881713867,169.1952382405599,178.00806427001953,189.83042198181153,0.7912,0.0532,1.59
AMD,"Advanced Micro Devices, Inc.",537.3699951171875,4.86,24.5,17.0,7.0,12.5,11.0,5.0,77.0,False,61.191606694515414,1.37,501.85750274658204,377.9850011189779,296.1526672363281,261.1502501678467,0.8133,0.0082,143.96
MDLZ,"Mondelez International, Inc.",60.119998931884766,-1.22,23.0,14.5,4.0,12.5,18.0,5.0,77.0,False,42.796767286213345,2.92,61.8230001449585,60.006543922424314,58.592409960428874,58.283518104553224,0.0643,0.0369,5.59
QCOM,QUALCOMM Incorporated,226.11000061035156,6.17,23.0,19.0,6.5,12.5,10.5,5.0,76.5,False,55.45128246294061,2.08,225.07879409790038,180.25643475850424,164.08177502950033,165.30761810302735,0.5151,0.0402,74.1
AMAT,"Applied Materials, Inc.",617.1099853515625,4.08,26.0,14.5,6.5,12.5,12.0,5.0,76.5,False,76.02285752161856,1.8,501.9210006713867,429.48123931884766,379.8428029378255,317.1885699462891,0.9911,0.0062,67.29
VRTX,Vertex Pharmaceuticals Incorpor,451.6300048828125,-1.6,28.0,11.5,6.5,12.5,12.5,5.0,76.0,False,55.97693504792158,2.14,442.288996887207,438.8441665649414,453.1071657816569,439.63289916992187,0.771,0.0243,-0.73
LITE,Lumentum Holdings Inc.,850.0,-2.3,22.5,17.5,6.0,12.5,12.5,5.0,76.0,False,45.775015810366334,1.4,902.7570037841797,881.338833618164,703.0700004577636,512.4542003631592,0.2365,0.0014,9.37
EA,Electronic Arts Inc.,202.14999389648438,-0.43,26.5,15.5,5.5,12.5,10.0,5.0,75.0,False,48.436334590267336,2.79,202.3249710083008,202.17375869750975,201.9178190867106,198.92249771118165,0.4519,0.0438,0.0
META,"Meta Platforms, Inc.",577.219970703125,1.7,30.0,20.5,6.5,12.5,0.5,5.0,75.0,False,42.97510183748133,1.51,599.0306701660156,612.5645528157552,630.435471089681,653.6996508789063,0.2636,0.0174,-2.88
MCHP,Microchip Technology Incorporat,99.7699966430664,6.01,18.0,17.5,7.5,12.5,14.0,5.0,74.5,False,58.087823439825755,1.36,94.40525016784667,86.28860537211101,78.9048532485962,71.8425262260437,0.8897,0.0211,53.88
LIN,Linde plc,512.1500244140625,-0.72,16.0,13.0,9.0,12.5,18.5,5.0,74.0,False,52.50644314492854,2.01,509.4905014038086,503.037326558431,483.57945607503257,464.5984097290039,0.5783,0.0198,4.35
ASML,ASML Holding N.V. - New York Re,1929.6800537109375,3.31,22.0,13.0,7.5,12.5,14.0,5.0,74.0,False,65.71959024734825,1.22,1732.5465026855468,1537.3576497395834,1444.0400492350261,1264.4122747802735,0.9349,0.0111,38.74
ARM,Arm Holdings plc,439.4599914550781,4.91,25.5,10.0,6.0,12.5,14.0,5.0,73.0,False,68.97622165940543,2.42,362.29699859619143,245.27575022379557,181.8001251220703,167.83342517852782,0.9252,0.0016,179.79
NFLX,"Netflix, Inc.",77.37999725341797,0.55,30.0,14.5,4.5,12.5,6.0,5.0,72.5,False,28.027757640656475,2.33,83.10699920654297,90.348499806722,89.19841651916504,98.34507991790771,0.103,0.0798,-16.15
MNST,Monster Beverage Corporation,91.33999633789062,-0.35,25.5,8.5,6.5,12.5,14.0,5.0,72.0,False,62.475246092340385,2.17,89.7090000152588,81.72900021870932,80.51058355967204,76.14125017166138,0.694,0.0189,24.76
