ticker,name,price,pct_change,p1,p2,p3,p4,p5,p6,total,zero_flag,rsi,vol_ratio,ma20,ma60,ma120,ma200,bb_position,fcf_yield,ret_60d
NVDA,NVIDIA Corporation,210.9600067138672,4.03,30.0,20.5,8.5,12.5,15.0,5.0,91.5,False,57.005262186769016,1.0,201.95149917602538,208.20568415323893,195.46293601989746,191.4684220123291,0.8705,0.0091,6.2
MU,"Micron Technology, Inc.",979.2999877929688,-1.24,30.0,20.5,10.0,12.5,12.5,5.0,90.5,False,49.13156940844311,0.58,1053.437222290039,828.4428354899088,615.6932998657227,464.3001766967773,0.282,0.0069,114.68
AVGO,Broadcom Inc.,399.9700012207031,-0.28,30.0,20.5,10.0,12.5,12.0,5.0,90.0,False,53.72510513170417,0.48,382.57791900634766,406.3208984375,367.15467580159503,361.25492492675784,0.8373,0.0143,0.98
GOOGL,Alphabet Inc.,357.17999267578125,-0.48,30.0,18.5,10.0,12.5,13.5,5.0,89.5,False,47.003862901192015,0.49,357.88450012207034,367.27184143066404,339.43052062988284,318.578950881958,0.4814,0.0064,6.01
NXPI,NXP Semiconductors N.V.,292.260009765625,0.59,28.5,17.5,10.0,12.5,15.5,5.0,89.0,False,50.82746886508835,0.4,292.72203674316404,286.6307072957357,250.52022527058918,236.54875144958496,0.4919,0.037,40.05
GOOG,Alphabet Inc.,355.0299987792969,-0.34,30.0,18.5,9.0,12.5,13.5,5.0,88.5,False,47.351885873185594,0.48,355.82249755859374,364.58292897542316,337.86672032674153,317.9175435638428,0.4785,0.0064,6.21
WDC,Western Digital Corporation,582.5850219726562,0.78,30.0,19.0,9.5,12.5,12.5,5.0,88.5,False,50.01578995538469,0.45,622.1347503662109,519.2429962158203,399.74390233357747,301.87881118774413,0.3536,0.0103,59.65
TXN,Texas Instruments Incorporated,311.4599914550781,0.95,28.0,17.0,10.0,12.5,15.5,5.0,88.0,False,55.18585166896247,0.4,303.6074966430664,290.4566607157389,247.473131052653,217.12611022949218,0.6734,0.0038,44.73
ADI,"Analog Devices, Inc.",395.6499938964844,0.51,30.0,17.5,10.0,12.5,12.5,5.0,87.5,False,48.290378221404346,0.3,404.539501953125,402.87421264648435,363.42029800415037,319.66677513122556,0.3826,0.0201,14.02
STX,Seagate Technology Holdings PLC,910.3400268554688,2.28,30.0,19.0,8.5,12.5,12.5,5.0,87.5,False,50.72816866417075,0.78,952.8077789306641,817.2952992757162,612.5654403686524,472.25894691467283,0.3752,0.0078,75.33
TER,"Teradyne, Inc.",359.6000061035156,-0.87,30.0,15.5,9.5,12.5,13.5,5.0,86.0,False,44.11811957113547,0.28,411.30049896240234,381.5502950032552,339.6152670542399,273.7488339233398,0.1905,0.0053,-1.43
AMAT,"Applied Materials, Inc.",602.5,2.35,28.0,17.0,10.0,12.5,12.5,5.0,85.0,False,53.9284933283009,0.48,608.7169952392578,489.53414255777994,419.0189763387044,348.6583226776123,0.4663,0.0064,53.01
META,"Meta Platforms, Inc.",669.2100219726562,5.97,30.0,20.5,6.5,12.5,10.0,5.0,84.5,False,66.36988180705649,1.95,584.5534240722657,612.2269775390625,623.4300470987956,641.673112487793,1.1782,0.015,-0.26
LRCX,Lam Research Corporation,350.3299865722656,-0.8,30.0,14.5,10.0,12.5,12.5,5.0,84.5,False,49.066705533220684,0.48,374.3116424560547,317.88500951131186,273.4806233723958,227.93478630065917,0.2786,0.0099,32.21
QCOM,QUALCOMM Incorporated,189.16000366210938,-1.02,27.0,17.5,10.0,12.5,10.5,5.0,82.5,False,45.4870698637952,0.34,198.71650009155275,195.20919850667318,166.4569179534912,167.54503105163573,0.3418,0.0481,42.7
EA,Electronic Arts Inc.,206.41000366210938,-0.07,26.5,15.5,10.0,12.5,13.0,5.0,82.5,False,69.60592912906002,0.58,204.39400100708008,202.68384348551433,202.04376653035482,201.36609756469727,0.8975,0.0429,1.66
CSCO,"Cisco Systems, Inc.",121.30999755859375,2.54,26.5,14.5,9.5,12.5,14.0,5.0,82.0,False,58.17213528761556,0.98,117.6063793182373,108.9734479268392,93.81110356648763,85.38335865020753,0.7992,0.0194,47.84
AAPL,Apple Inc.,315.32000732421875,-0.28,25.5,14.5,10.0,12.5,14.0,5.0,81.5,False,62.94001652568262,0.5,298.1030014038086,292.9854527791341,276.16192728678385,272.09663444519043,0.8728,0.0218,18.46
BKNG,Booking Holdings Inc. Common St,178.38999938964844,1.64,29.5,16.0,10.0,12.5,8.0,5.0,81.0,False,54.464564501526816,0.44,175.89000091552734,170.75680491129557,173.86627184549968,186.97877296447754,0.6012,0.0512,-3.69
DXCM,"DexCom, Inc.",74.95999908447266,2.66,28.5,14.0,8.0,12.5,12.0,5.0,80.0,False,60.067165929423346,0.77,71.68300018310546,67.77233327229818,68.30458323160808,67.14589998245239,0.8293,0.0365,21.81
AMZN,"Amazon.com, Inc.",245.33999633789062,-0.69,26.5,14.5,10.0,12.5,11.5,5.0,80.0,False,50.931027031301774,0.5,240.19149856567384,254.06549987792968,235.86674995422362,233.33320007324218,0.729,0.0037,-1.27
DDOG,"Datadog, Inc.",257.5400085449219,-4.26,26.0,13.0,7.5,12.5,15.5,5.0,79.5,False,60.904898128797676,0.96,241.84249954223634,205.44583333333333,163.21037508646648,159.16845031738282,0.7273,0.0102,112.74
GILD,"Gilead Sciences, Inc.",129.8300018310547,-3.72,30.0,11.5,10.0,12.5,9.5,5.0,78.5,False,51.11356970562055,0.68,127.68640899658203,129.92596995035808,135.78952878316244,129.0085126876831,0.634,0.0492,-6.5
