ticker,name,price,pct_change,p1,p2,p3,p4,p5,p6,total,zero_flag,rsi,vol_ratio,ma20,ma60,ma120,ma200,bb_position,fcf_yield,ret_60d
CSCO,"Cisco Systems, Inc.",115.58000183105469,0.88,28.5,14.5,9.5,12.5,18.5,5.0,88.5,False,52.07475616284273,1.25,114.34780654907226,114.16842613220214,97.51115347544352,88.17129146575928,0.6,0.0204,26.31
AVGO,Broadcom Inc.,380.9100036621094,-0.6,30.0,20.5,9.0,12.5,9.5,5.0,86.5,False,47.4722953278805,0.95,382.73499908447263,401.4988698323568,372.69013392130535,364.26073135375975,0.4586,0.015,-9.44
MU,"Micron Technology, Inc.",820.530029296875,-8.85,30.0,19.0,6.0,12.5,13.5,5.0,86.0,False,40.29485903184923,1.3,947.9356994628906,914.4156931559245,666.5297663370768,508.5838271331787,0.072,0.0082,51.35
TXN,Texas Instruments Incorporated,277.07000732421875,-0.84,30.0,17.0,9.0,12.5,11.5,5.0,85.0,False,40.86685039758362,1.26,293.9414978027344,298.2878219604492,256.11596349080406,223.7854190826416,0.0788,0.014,-0.9
AMAT,"Applied Materials, Inc.",476.4599914550781,-7.82,30.0,17.0,6.0,12.5,13.5,5.0,84.0,False,37.80433340881483,1.05,573.1789932250977,520.0183654785156,441.3198285420736,368.96599533081053,0.031,0.008,22.61
ADI,"Analog Devices, Inc.",365.8299865722656,-1.63,30.0,17.5,7.5,12.5,11.5,5.0,84.0,False,39.15201367031287,1.23,383.1625,402.6759745279948,370.7602485656738,327.99959884643556,0.0133,0.0217,-7.76
AMD,"Advanced Micro Devices, Inc.",454.6199951171875,-8.15,28.5,17.0,6.5,12.5,13.5,5.0,83.0,False,39.179671787557254,1.3,527.4845001220704,493.71800130208334,360.7957504272461,308.1890000915527,-0.1384,0.0097,26.09
META,"Meta Platforms, Inc.",593.4099731445312,-0.08,30.0,20.5,10.0,12.5,4.5,5.0,82.5,False,43.423857231977266,0.58,624.6904907226562,605.6571919759115,620.2516637166341,635.9220959472656,0.2613,0.017,-2.43
DXCM,"DexCom, Inc.",74.8499984741211,2.02,30.0,14.0,7.0,12.5,14.0,5.0,82.5,False,54.750544802480015,0.93,73.26950035095214,70.27983353932699,68.46466674804688,67.57265005111694,0.65,0.0366,22.0
WDC,Western Digital Corporation,463.510009765625,-6.91,30.0,17.5,5.5,12.5,11.5,5.0,82.0,False,39.47347808844633,1.35,540.2669998168946,544.5367975870769,426.2656743367513,325.78171199798584,0.083,0.013,7.44
NVDA,NVIDIA Corporation,197.00999450683594,0.25,30.0,20.5,8.0,12.5,5.5,5.0,81.5,False,42.96530876796306,0.97,203.63149795532226,208.5855494181315,197.43197059631348,192.81565391540528,0.2207,0.0097,-0.61
LRCX,Lam Research Corporation,269.6099853515625,-7.54,30.0,14.5,6.0,12.5,13.5,5.0,81.5,False,33.99163667007761,1.34,333.44749908447267,328.846999613444,282.00294100443523,238.61847732543944,0.0437,0.0129,5.1
