ticker,name,price,pct_change,p1,p2,p3,p4,p5,p6,total,zero_flag,rsi,vol_ratio,ma20,ma60,ma120,ma200,bb_position,fcf_yield,ret_60d
MU,"Micron Technology, Inc.",1132.3299560546875,-6.69,30.0,20.5,8.0,12.5,15.5,5.0,91.5,False,58.95014144296523,1.45,1035.4094970703125,736.5611673990885,564.6957138061523,425.7092707824707,0.7596,0.006,207.82
NXPI,NXP Semiconductors N.V.,277.0199890136719,-7.24,28.5,17.5,6.0,12.5,18.5,5.0,88.0,False,41.9342133056578,1.53,304.66753845214845,274.56713587443033,247.14140090942382,233.732176361084,-0.0328,0.039,42.12
ADI,"Analog Devices, Inc.",386.9100036621094,-7.42,30.0,17.5,6.5,12.5,15.5,5.0,87.0,False,42.72575086694919,2.16,414.9829803466797,395.10864308675133,356.2554847717285,313.1635200500488,0.0288,0.0205,21.02
NVDA,NVIDIA Corporation,192.52999877929688,-1.64,30.0,20.5,8.0,12.5,9.5,5.0,85.5,False,37.57416020881651,1.05,207.71418151855468,205.6988505045573,194.42509549458822,190.42798431396486,0.0395,0.0099,9.68
TXN,Texas Instruments Incorporated,285.42498779296875,-8.46,28.0,17.0,4.5,12.5,18.5,5.0,85.5,False,44.72552796202302,2.67,302.32774658203124,276.48897959391275,238.9836503346761,211.63401023864745,0.1674,0.0041,46.14
AVGO,Broadcom Inc.,365.0199890136719,-3.67,30.0,20.5,9.0,12.5,7.5,5.0,84.5,False,39.93217956958722,0.89,403.20507659912107,401.23255157470703,364.4218444824219,360.01169692993165,0.2278,0.0157,16.62
QCOM,QUALCOMM Incorporated,189.38999938964844,-7.57,25.5,17.5,7.5,12.5,16.5,5.0,84.5,False,42.58826409774577,1.47,217.3278694152832,186.52725626627605,165.41927757263184,166.48195404052734,0.1089,0.048,49.35
STX,Seagate Technology Holdings PLC,899.9000244140625,-12.24,29.5,19.0,6.0,12.5,12.5,5.0,84.5,False,48.34150455678377,2.03,950.2914581298828,755.5138127644857,568.877424621582,441.4987141418457,0.3514,0.0079,112.83
CSCO,"Cisco Systems, Inc.",113.7699966430664,-4.37,28.5,14.5,8.0,12.5,15.5,5.0,84.0,False,44.873160631326584,1.85,121.29450035095215,104.1388333638509,91.01745414733887,83.46430725097656,-0.0166,0.0207,46.78
WDC,Western Digital Corporation,586.4500122070312,-13.17,29.0,19.0,5.5,12.5,12.5,5.0,83.5,False,50.08380442330826,2.12,602.503872680664,480.84378509521486,371.4829168955485,280.2265985870361,0.4498,0.0103,97.03
LRCX,Lam Research Corporation,379.0899963378906,-5.66,29.0,14.5,6.5,12.5,15.5,5.0,83.0,False,57.8993375245646,1.5,355.54013671875,299.4292678833008,261.6613618214925,216.84002471923827,0.6875,0.0092,70.87
GOOGL,Alphabet Inc.,337.3900146484375,-1.84,30.0,18.5,5.5,12.5,11.5,5.0,83.0,False,33.29971302837191,2.71,360.748291015625,359.948258972168,336.8961349487305,313.4986581420898,-0.0039,0.0068,13.52
